SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
540937,MEDICO      ,M ,Q,113.0,120.0,113.0,120.0,120.0,115.0,4,9600,1141080.0,,2021-05-05
540954,IWP         ,X ,Q,33.6,33.75,32.1,33.1,33.0,32.15,62,6680,223044.0,,2021-05-05
540955,TDSL        ,B ,Q,26.0,27.5,24.3,26.3,27.0,25.55,76,24228,634859.0,,2021-05-05
540956,BHATIA      ,T ,Q,69.0,69.0,69.0,69.0,69.0,69.0,1,1,69.0,,2021-05-05
540961,SHIVAMILLS  ,B ,Q,46.45,46.6,45.0,46.6,46.6,44.4,452,2851,132558.0,,2021-05-05
540975,ASTERDM     ,A ,Q,143.1,154.4,142.8,151.8,151.8,143.1,4863,271715,41052830.0,,2021-05-05
540980,YSL         ,XT,Q,14600.0,15005.0,14600.0,14600.0,14600.0,14350.0,5,13,190205.0,,2021-05-05
541005,KANCOTEA    ,X ,Q,43.4,46.95,43.4,45.0,45.0,45.0,14,955,43256.0,,2021-05-05
541019,HGINFRA     ,A ,Q,289.2,289.2,285.0,285.75,287.2,287.55,127,2455,704613.0,,2021-05-05
541083,INFLAME     ,M ,Q,179.0,184.8,179.0,184.0,184.0,176.0,7,8000,1458600.0,,2021-05-05
541092,ABSLRIF6RG  ,B ,Q,8.39,8.39,8.39,8.39,8.39,8.75,1,1,8.0,,2021-05-05
541093,ABSLRIF6RD  ,B ,Q,11.0,11.0,11.0,11.0,11.0,11.0,1,5,55.0,,2021-05-05
541096,BPLPHARMA   ,XT,Q,384.15,397.9,384.0,386.4,386.2,393.4,48,1386,538283.0,,2021-05-05
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,999.99,999.99,1000.0,36,10782,10781928.0,,2021-05-05
541143,BDL         ,A ,Q,334.7,344.0,332.75,334.85,335.5,332.75,274,4809,1609530.0,,2021-05-05
541153,BANDHANBNK  ,A ,Q,321.0,322.0,310.15,311.45,311.45,317.6,5391,338479,106409963.0,,2021-05-05
541154,HAL         ,A ,Q,984.9,984.9,964.0,968.6,968.6,953.7,1759,19131,18550000.0,,2021-05-05
541161,KARDA       ,B ,Q,118.9,121.0,117.45,118.0,117.45,117.5,233,3218,383978.0,,2021-05-05
541163,SANDHAR     ,B ,Q,188.1,188.45,185.5,186.85,186.1,185.15,175,1643,308290.0,,2021-05-05
541167,YASHO       ,T ,Q,400.0,404.95,390.0,402.0,397.95,385.7,208,5158,2051390.0,,2021-05-05
541178,BENARA      ,M ,Q,8.7,8.7,8.7,8.7,8.7,8.55,2,4000,34800.0,,2021-05-05
541179,ISEC        ,A ,Q,455.6,475.75,451.0,468.5,469.0,453.35,1779,58488,27407895.0,,2021-05-05
541195,MIDHANI     ,A ,Q,185.9,186.15,183.6,183.95,184.55,184.15,541,20113,3717538.0,,2021-05-05
541206,OBCL        ,M ,Q,23.5,23.5,23.5,23.5,23.5,24.5,1,2000,47000.0,,2021-05-05
541233,LEMONTREE   ,A ,Q,36.5,36.5,35.25,35.6,35.8,35.85,747,24452,869622.0,,2021-05-05
541269,CHEMFABALKA ,B ,Q,148.0,150.95,145.0,146.1,146.25,149.25,173,3097,452422.0,,2021-05-05
541276,HARDWYN     ,M ,Q,63.8,63.9,63.8,63.85,63.9,60.9,2,5000,319250.0,,2021-05-05
541299,DLCL        ,M ,Q,25.0,26.25,24.45,24.45,24.45,25.7,10,40000,999000.0,,2021-05-05
541301,ORIENTELEC  ,A ,Q,270.2,274.2,270.2,272.65,272.6,272.25,276,4180,1138727.0,,2021-05-05
541302,DHRUV       ,M ,Q,24.95,28.0,24.0,27.25,27.5,24.0,9,20000,521400.0,,2021-05-05
541304,INDOUS      ,M ,Q,36.0,36.0,35.5,35.5,35.5,35.0,2,2500,89375.0,,2021-05-05
541313,ICICI500    ,B ,Q,204.0,205.0,202.0,203.0,203.0,203.68,24,67,13661.0,,2021-05-05
541336,INDOSTAR    ,A ,Q,304.95,309.95,298.0,304.0,304.0,304.4,267,2511,761509.0,,2021-05-05
541347,PARVATI     ,X ,Q,2.5,2.54,2.4,2.54,2.54,2.42,19,15011,38103.0,,2021-05-05
541353,INNOVATORS  ,M ,Q,38.0,38.0,38.0,38.0,38.0,38.0,1,1600,60800.0,,2021-05-05
541400,ZIMLAB      ,X ,Q,85.55,86.4,81.85,83.75,83.1,82.65,54,1890,159018.0,,2021-05-05
541402,AFFORDABLE  ,M ,Q,104.5,105.0,98.95,102.8,102.8,104.15,24,41600,4180480.0,,2021-05-05
541403,DOLLAR      ,A ,Q,243.7,255.7,243.55,252.6,253.05,242.85,309,6780,1711101.0,,2021-05-05
541444,PALMJEWELS  ,B ,Q,76.65,77.0,71.65,75.9,75.9,75.1,810,103210,7872943.0,,2021-05-05
541445,WAA         ,M ,Q,44.2,45.0,43.1,43.1,43.1,47.85,30,48000,2084080.0,,2021-05-05
541450,ADANIGREEN  ,A ,Q,1058.5,1080.4,1030.0,1065.85,1065.85,1046.45,6574,84869,90249373.0,,2021-05-05
541503,UNICK       ,XT,Q,28.5,29.35,27.8,28.55,28.55,28.0,39,1655,47853.0,,2021-05-05
541540,SOLARA      ,A ,Q,1512.1,1646.5,1512.1,1610.8,1610.8,1538.9,3549,32884,52689971.0,,2021-05-05
541546,GAYAHWS     ,B ,Q,0.55,0.55,0.55,0.55,0.55,0.55,5,2102,1156.0,,2021-05-05
541556,RITES       ,A ,Q,240.0,240.15,237.15,237.7,237.7,238.8,1002,21874,5211555.0,,2021-05-05
541557,FINEORG     ,A ,Q,2927.0,2970.0,2845.2,2891.75,2872.05,2854.55,901,6362,18532977.0,,2021-05-05
541578,VARROC      ,A ,Q,370.3,379.15,370.3,375.05,375.0,367.05,151,1763,662859.0,,2021-05-05
541627,HITECHWIND  ,XT,Q,7.1,7.14,6.5,7.14,7.14,6.8,530,268345,1910900.0,,2021-05-05
541634,RAWEDGE     ,M ,Q,32.5,32.5,32.5,32.5,32.5,31.45,1,1600,52000.0,,2021-05-05
541678,TVF1G       ,B ,Q,11.15,11.15,11.15,11.15,11.15,11.74,1,10,111.0,,2021-05-05
541700,TCNSBRANDS  ,A ,Q,505.15,527.0,501.45,511.2,512.25,502.6,1050,8928,4605788.0,,2021-05-05
541702,ASHNI       ,XT,Q,4.9,4.9,4.9,4.9,4.9,5.15,3,33,161.0,,2021-05-05
541729,HDFCAMC     ,A ,Q,2730.0,2754.45,2715.25,2728.55,2728.55,2729.3,2771,25528,69725584.0,,2021-05-05
541735,VIVANTA     ,X ,Q,7.31,7.31,7.31,7.31,7.31,6.97,15,2159,15782.0,,2021-05-05
541744,TVF2G       ,B ,Q,10.67,10.67,10.67,10.67,10.67,11.21,1,500,5335.0,,2021-05-05
541770,CREDITACC   ,A ,Q,613.6,618.75,587.0,600.7,599.45,605.5,327,3694,2205407.0,,2021-05-05
541771,AMINTAN     ,X ,Q,0.84,0.85,0.79,0.81,0.81,0.84,20,12802,10358.0,,2021-05-05
541778,DEEP        ,B ,Q,70.0,70.0,64.05,65.45,66.0,67.4,40,3642,239650.0,,2021-05-05
541804,IPRU3168    ,B ,Q,10.77,10.77,10.77,10.77,10.77,11.3,1,500,5385.0,,2021-05-05
541809,ICICINXT50  ,B ,Q,35.6,36.2,35.33,36.03,36.2,35.35,33,2751,98868.0,,2021-05-05
541865,ASRL        ,B ,Q,53.0,53.55,51.0,51.15,53.15,51.1,32,11869,621612.0,,2021-05-05
541890,SPACEINCUBA ,XT,Q,0.87,0.87,0.85,0.85,0.85,0.86,34,20438,17376.0,,2021-05-05
541946,ICICILIQ    ,F ,Q,1000.0,1000.01,1000.0,1000.0,1000.0,1000.0,31,8590,8590000.0,,2021-05-05
541956,IRCON       ,A ,Q,87.75,88.35,87.55,87.75,87.75,87.55,766,80830,7101648.0,,2021-05-05
541972,SETFSN50    ,B ,Q,414.93,414.93,412.0,412.0,412.0,405.0,2,608,250501.0,,2021-05-05
541974,MANORAMA    ,M ,Q,915.0,949.0,901.95,943.2,949.0,917.8,22,4500,4157235.0,,2021-05-05
541983,INNOVATIVE  ,M ,Q,7.07,7.07,7.07,7.07,7.07,6.99,2,2000,14140.0,,2021-05-05
541985,NIOSAD      ,B ,Q,8.58,8.58,8.58,8.58,8.58,8.58,1,100,858.0,,2021-05-05
541988,AAVAS       ,A ,Q,2310.0,2310.0,2236.0,2240.65,2240.0,2243.2,273,1374,3096730.0,,2021-05-05
541999,GENERAAGRI  ,X ,Q,1.96,2.05,1.9,2.05,2.05,1.96,11,4315,8339.0,,2021-05-05
542011,GRSE        ,A ,Q,173.1,176.25,171.4,174.4,174.4,172.0,889,19689,3419647.0,,2021-05-05
542012,AAL         ,M ,Q,109.0,109.0,105.0,106.5,106.5,108.0,6,12000,1284100.0,,2021-05-05
542013,DOLFIN      ,M ,Q,45.8,45.8,45.8,45.8,45.8,45.0,1,2000,91600.0,,2021-05-05
542019,SHUBHAM     ,M ,Q,70.5,70.5,70.5,70.5,70.5,74.0,1,3000,211500.0,,2021-05-05
542034,SMGOLD      ,M ,Q,31.2,31.2,31.2,31.2,31.2,31.0,1,6000,187200.0,,2021-05-05
542057,BCPL        ,B ,Q,50.9,50.9,49.15,50.55,50.55,49.85,105,9196,461951.0,,2021-05-05
542066,ATGL        ,A ,Q,1289.0,1299.0,1236.0,1265.05,1256.0,1252.5,4510,90014,113730491.0,,2021-05-05
542131,MAN50ETF    ,B ,Q,149.0,155.06,148.5,149.6,149.6,148.4,86,4536,676238.0,,2021-05-05
542141,TECHNOE     ,A ,Q,297.15,303.3,288.8,296.55,296.55,296.8,344,7135,2140193.0,,2021-05-05
542206,NIVAKA      ,X ,Q,7.0,7.0,7.0,7.0,7.0,7.31,1,25,175.0,,2021-05-05
542216,DALBHARAT   ,A ,Q,1561.15,1589.95,1531.0,1539.15,1539.1,1551.75,565,4478,6943476.0,,2021-05-05
542231,NILASPACES  ,B ,Q,1.4,1.41,1.33,1.35,1.35,1.4,99,104621,141142.0,,2021-05-05
542232,SRD         ,B ,Q,56.0,57.0,51.2,52.15,52.15,56.15,7,300,16164.0,,2021-05-05
542233,TREJHARA    ,B ,Q,35.05,35.45,33.95,34.1,34.5,34.1,70,6141,210242.0,,2021-05-05
542248,DECCAN      ,M ,Q,34.9,34.9,32.05,33.2,33.3,33.5,13,15600,514500.0,,2021-05-05
542285,AXITA       ,M ,Q,38.2,38.3,38.0,38.0,38.0,39.05,4,16000,610000.0,,2021-05-05
542323,KPIGLOBAL   ,M ,Q,60.5,60.5,60.5,60.5,60.5,60.2,1,1600,96800.0,,2021-05-05
542333,RPSGVENT    ,A ,Q,376.0,376.0,360.65,371.85,373.0,372.4,946,15149,5622034.0,,2021-05-05
542337,SPENCER     ,A ,Q,69.95,70.15,67.85,69.65,69.85,69.0,246,18597,1294612.0,,2021-05-05
542351,GLOSTERLTD  ,X ,Q,660.0,674.6,655.0,657.05,655.0,657.35,45,1100,725980.0,,2021-05-05
542367,XELPMOC     ,B ,Q,283.2,283.2,278.0,279.45,280.5,281.5,483,5318,1491582.0,,2021-05-05
542383,RITCO       ,M ,Q,26.65,26.65,25.45,25.45,25.45,26.65,3,6400,166800.0,,2021-05-05
542399,CHALET      ,A ,Q,144.9,144.9,139.0,140.1,140.05,141.65,424,16117,2265003.0,,2021-05-05
542460,ANUP        ,B ,Q,578.0,588.0,570.9,582.8,581.65,576.3,317,2637,1540813.0,,2021-05-05
542484,ARVINDFASN  ,A ,Q,138.5,140.5,134.5,138.4,138.4,137.25,327,11262,1554004.0,,2021-05-05
542513,UTISXN50    ,B ,Q,40.45,40.45,40.05,40.05,40.05,40.0,4,6,240.0,,2021-05-05
542579,AGOL        ,M ,Q,42.0,42.0,41.5,41.85,42.0,42.0,9,17600,738400.0,,2021-05-05
542597,MSTC        ,A ,Q,256.85,262.0,254.9,256.9,255.2,253.55,357,23134,5942918.0,,2021-05-05
542602,EMBASSY     ,IF,Q,317.53,322.0,317.37,320.24,322.0,319.39,105,3117200,994494826.0,,2021-05-05
542627,CHANDNIMACH ,X ,Q,8.6,9.5,8.6,9.5,9.5,8.79,3,7,62.0,,2021-05-05
542649,RVNL        ,A ,Q,28.45,28.6,28.1,28.3,28.3,28.05,2584,586894,16614340.0,,2021-05-05
542650,METROPOLIS  ,A ,Q,2270.0,2344.95,2270.0,2320.3,2320.3,2269.4,1395,10724,24819487.0,,2021-05-05
542651,KPITTECH    ,A ,Q,210.0,210.0,201.65,202.55,203.4,203.95,1295,48285,9855486.0,,2021-05-05
542652,POLYCAB     ,A ,Q,1465.0,1465.0,1426.45,1440.6,1440.6,1448.05,784,9289,13387274.0,,2021-05-05
542653,JINAAM      ,M ,Q,2.81,2.85,2.8,2.8,2.8,2.9,6,12000,33740.0,,2021-05-05
542655,VIKASMCORP  ,B ,Q,2.93,2.99,2.92,2.94,2.94,2.97,1777,1847793,5448570.0,,2021-05-05
542665,NEOGEN      ,A ,Q,866.65,866.65,840.0,847.8,853.6,846.7,387,4797,4093951.0,,2021-05-05
542666,GKP         ,M ,Q,22.6,29.0,22.55,29.0,29.0,26.55,28,116000,2726600.0,,2021-05-05
542667,WORL        ,M ,Q,34.0,39.4,34.0,36.1,36.1,35.85,3,6000,219000.0,,2021-05-05
542669,BMW         ,X ,Q,30.25,31.0,28.6,29.65,29.5,29.65,133,6793,202331.0,,2021-05-05
542670,ARTEMISELC  ,B ,Q,37.0,38.0,36.0,38.0,38.0,37.7,35,4444,164523.0,,2021-05-05
542677,MAHESH      ,X ,Q,4.06,4.26,3.96,4.26,4.26,4.06,8,1706,7026.0,,2021-05-05
542678,CHCL        ,M ,Q,13.65,13.8,13.65,13.65,13.65,14.35,15,32000,437500.0,,2021-05-05
542679,DEL         ,X ,Q,13.7,13.7,12.45,12.45,12.45,13.05,10,1201,14953.0,,2021-05-05
542682,HARISH      ,XT,Q,34.4,34.4,34.4,34.4,34.4,32.8,1,1,34.0,,2021-05-05
542684,PPL         ,B ,Q,139.15,139.85,135.5,136.55,137.15,136.55,327,8561,1179964.0,,2021-05-05
542685,DGCONTENT   ,B ,Q,7.59,8.01,7.55,7.95,7.95,7.72,51,9926,76935.0,,2021-05-05
542696,TFFSP1C     ,F ,Q,12.62,12.62,12.62,12.62,12.62,14.01,1,3,37.0,,2021-05-05
542721,ARL         ,M ,Q,32.0,32.0,31.15,31.2,31.2,31.25,3,12000,377400.0,,2021-05-05
542725,SBC         ,M ,Q,42.7,42.7,42.55,42.55,42.6,42.55,14,69000,2938200.0,,2021-05-05
542726,INDIAMART   ,A ,Q,7430.05,7649.4,7370.0,7469.0,7469.0,7417.8,2544,8750,65415522.0,,2021-05-05
542727,CPML        ,M ,Q,17.5,17.5,17.5,17.5,17.5,16.75,1,4000,70000.0,,2021-05-05
542729,DCMNVL      ,B ,Q,82.7,85.6,82.7,85.1,85.6,81.55,231,9339,791365.0,,2021-05-05
542730,ICICIBANKN  ,B ,Q,322.0,326.8,319.1,325.59,326.42,320.54,64,883,283864.0,,2021-05-05
542747,NETFSNX150  ,B ,Q,48.0,48.0,48.0,48.0,48.0,48.0,1,9,432.0,,2021-05-05
542752,AFFLE       ,A ,Q,5471.15,5585.45,5439.0,5505.3,5505.3,5470.7,544,2424,13302799.0,,2021-05-05
542753,SEACOAST    ,X ,Q,153.0,161.0,153.0,159.9,158.0,154.3,96,30828,4921724.0,,2021-05-05
542758,ICICIBANKP  ,B ,Q,170.0,174.8,169.23,174.55,174.55,170.98,36,508,86863.0,,2021-05-05
542759,SPANDANA    ,A ,Q,576.1,607.8,576.1,596.15,600.45,585.75,476,5312,3170248.0,,2021-05-05
542760,SWSOLAR     ,A ,Q,313.3,314.45,302.2,307.75,310.45,310.05,981,71432,22215485.0,,2021-05-05
542771,NOVATEOR    ,M ,Q,7.1,7.1,7.1,7.1,7.1,7.3,1,6000,42600.0,,2021-05-05
542772,IIFLWAM     ,A ,Q,1135.0,1295.0,1120.8,1181.15,1185.0,1133.55,1143,4488,5450088.0,,2021-05-05
542773,IIFLSEC     ,A ,Q,57.35,59.95,55.45,56.85,56.85,54.9,1611,236443,13548640.0,,2021-05-05
542774,APMFINVEST  ,X ,Q,22.95,22.95,22.0,22.5,22.5,22.7,14,2075,46740.0,,2021-05-05
542801,MISQUITA    ,M ,Q,23.75,23.75,23.75,23.75,23.75,24.2,1,2000,47500.0,,2021-05-05
542802,GALACTICO   ,M ,Q,56.0,56.5,55.5,56.5,56.5,55.0,4,12000,672000.0,,2021-05-05
542804,NIESSPJ     ,B ,Q,5.8,5.8,5.8,5.8,5.8,5.4,1,1,5.0,,2021-05-05
542812,FLUOROCHEM  ,A ,Q,808.35,810.3,784.8,796.25,795.5,789.9,686,8005,6372761.0,,2021-05-05
542830,IRCTC       ,A ,Q,1774.25,1780.0,1685.05,1716.55,1716.55,1769.1,4119,64089,110817637.0,,2021-05-05
542839,NIEHSPD     ,B ,Q,0.73,0.88,0.73,0.8,0.8,0.8,19,5497,4405.0,,2021-05-05
542843,NIEHSPG     ,B ,Q,9.75,9.75,8.15,8.97,8.97,9.05,8,188,1550.0,,2021-05-05
542844,NIEHSPH     ,B ,Q,2.86,2.86,2.79,2.79,2.79,2.9,2,3,8.0,,2021-05-05
542845,NIEHSPJ     ,B ,Q,9.12,9.12,9.12,9.12,9.12,10.13,18,819,7469.0,,2021-05-05
542848,NIESSPM     ,B ,Q,23.5,23.5,23.5,23.5,23.5,24.5,1,10,235.0,,2021-05-05
542850,GOBLIN      ,M ,Q,17.0,17.4,17.0,17.4,17.4,17.45,3,6000,103200.0,,2021-05-05
542852,VISHWARAJ   ,B ,Q,124.6,131.0,124.3,126.7,127.7,127.35,171,7419,942843.0,,2021-05-05
542857,GREENPANEL  ,B ,Q,228.8,235.25,218.25,229.5,229.25,224.05,1567,79630,18459671.0,,2021-05-05
542862,SHAHLON     ,X ,Q,83.2,90.3,83.2,88.6,90.0,86.3,121,115638,9912274.0,,2021-05-05
542863,ABSLBANETF  ,B ,Q,325.0,329.99,325.0,329.99,329.99,324.0,2,2,654.0,,2021-05-05
542866,JSGLEASING  ,XT,Q,35.7,35.7,35.7,35.7,35.7,34.1,1,50,1785.0,,2021-05-05
542867,CSBBANK     ,A ,Q,254.95,269.25,253.7,263.35,264.9,249.2,1474,39657,10325076.0,,2021-05-05
542904,UJJIVANSFB  ,A ,Q,29.15,30.4,28.7,29.7,29.7,28.75,2646,999559,29735472.0,,2021-05-05
542905,SHIL        ,A ,Q,280.9,289.95,273.55,285.45,285.6,284.05,932,13899,3932132.0,,2021-05-05
542907,PRINCEPIPE  ,A ,Q,551.0,597.0,545.3,573.05,576.0,542.8,3198,92036,53002459.0,,2021-05-05
542908,EBBETF0423  ,F ,Q,1123.62,1127.0,1123.01,1123.93,1123.93,1124.79,43,118,132697.0,,2021-05-05
542909,EBBETF0430  ,F ,Q,1149.0,1150.25,1146.0,1148.66,1148.67,1150.31,24,215,247017.0,,2021-05-05
542919,ARTEMISMED  ,B ,Q,205.05,218.0,197.1,215.0,215.0,202.5,367,9997,2112319.0,,2021-05-05
542920,SUMICHEM    ,A ,Q,303.6,303.6,298.0,299.45,299.45,299.15,378,11021,3318179.0,,2021-05-05
542921,ICICIM150   ,B ,Q,92.0,93.59,91.31,92.14,92.14,91.96,18,139,12865.0,,2021-05-05
542922,MANXT50ETF  ,B ,Q,349.0,354.0,349.0,352.02,352.0,349.0,28,1202,422918.0,,2021-05-05
542932,BIRLATYRES  ,B ,Q,24.0,24.5,23.85,24.0,23.85,24.2,888,58992,1417811.0,,2021-05-05
542933,UNIVPHOTO   ,B ,Q,188.0,200.0,188.0,198.4,200.0,186.0,191,1187,232587.0,,2021-05-05
542934,CBPL        ,M ,Q,50.0,50.0,49.0,49.5,49.5,50.0,5,30000,1495000.0,,2021-05-05
542963,06AGG       ,F ,Q,4.45,4.55,3.79,4.55,4.55,4.14,25,3160,14053.0,,2021-05-05
542967,06ARD       ,F ,Q,4.55,4.55,4.55,4.55,4.55,4.14,1,1,4.0,,2021-05-05
542969,06GPG       ,F ,Q,28.87,28.87,28.87,28.87,28.87,26.25,38,3814,110110.0,,2021-05-05
543064,SUVENPHAR   ,A ,Q,543.0,549.4,532.5,545.4,545.4,539.8,557,9411,5107769.0,,2021-05-05
543066,SBICARD     ,A ,Q,958.0,975.0,946.15,965.65,965.65,956.35,5606,98884,94834220.0,,2021-05-05
543079,07GPG       ,F ,Q,0.1,0.1,0.1,0.1,0.1,0.09,1,9,0.0,,2021-05-05
543087,09AGG       ,F ,Q,186.66,186.66,186.66,186.66,186.66,207.4,6,55,10266.0,,2021-05-05
543150,08GPG       ,B ,Q,4.98,4.98,4.23,4.98,4.98,4.53,86,8427,40146.0,,2021-05-05
543167,10GPG       ,F ,Q,3.82,3.82,3.82,3.82,3.82,3.48,7,1723,6581.0,,2021-05-05
543172,COSPOWER    ,M ,Q,43.95,47.0,43.95,46.0,46.0,43.0,10,20000,913900.0,,2021-05-05
543173,11DPR       ,B ,Q,0.1,0.1,0.1,0.1,0.1,0.09,1,10,1.0,,2021-05-05
543174,11GPG       ,B ,Q,2.27,2.27,2.0,2.1,2.2,2.07,42,25473,55854.0,,2021-05-05
543175,11MPD       ,B ,Q,1.75,2.0,1.75,1.94,1.94,1.94,13,1173,2296.0,,2021-05-05
543176,11MPR       ,B ,Q,0.1,0.1,0.1,0.1,0.1,0.09,1,10,1.0,,2021-05-05
543181,11AGG       ,B ,Q,11.8,13.36,11.8,13.36,13.36,12.15,12,7299,91065.0,,2021-05-05
543182,11AMD       ,B ,Q,0.22,0.22,0.22,0.22,0.22,0.2,1,10,2.0,,2021-05-05
543186,11DPD       ,B ,Q,0.46,0.46,0.46,0.46,0.46,0.42,1,1,0.0,,2021-05-05
543187,POWERINDIA  ,A ,Q,1811.0,1842.25,1700.5,1752.85,1752.85,1796.0,1092,6931,12321205.0,,2021-05-05
543210,AARTISURF   ,B ,Q,1435.0,1520.0,1417.55,1494.4,1494.4,1409.75,846,5524,8165407.0,,2021-05-05
543212,BOROLTD     ,B ,Q,213.0,215.0,207.0,208.95,208.95,207.85,1740,56981,12061265.0,,2021-05-05
543213,ROSSARI     ,B ,Q,1212.8,1229.9,1202.75,1213.85,1206.0,1204.5,755,10450,12746621.0,,2021-05-05
543214,NDRAUTO     ,B ,Q,195.0,195.0,189.0,190.0,190.0,187.05,15,515,97903.0,,2021-05-05
543215,EBBETF0425  ,F ,Q,1037.0,1038.5,1036.7,1038.5,1038.5,1037.97,23,618,640865.0,,2021-05-05
543216,EBBETF0431  ,F ,Q,1033.0,1033.33,1033.0,1033.33,1033.33,1032.07,3,1505,1554666.0,,2021-05-05
543217,MINDSPACE   ,IF,Q,293.0,296.9,288.4,293.66,294.9,297.0,104,30200,8821524.0,,2021-05-05
543218,SBGLP       ,M ,Q,70.0,70.0,70.0,70.0,70.0,68.0,1,2000,140000.0,,2021-05-05
543219,ICICIALPLV  ,B ,Q,144.4,146.8,143.0,145.55,145.19,144.13,132,6627,954280.0,,2021-05-05
543220,MAXHEALTH   ,B ,Q,229.0,239.2,224.6,230.0,230.0,227.8,4895,287633,67072142.0,,2021-05-05
543221,ICICITECH   ,B ,Q,259.0,259.42,256.61,259.01,259.42,256.55,56,356,92001.0,,2021-05-05
543223,MAXINDIA    ,B ,Q,66.1,66.25,65.1,66.0,66.0,65.05,36,5728,377818.0,,2021-05-05
543224,HBANKETF    ,B ,Q,322.2,329.0,322.0,329.0,329.0,322.0,32,190,61975.0,,2021-05-05
543226,UTIBANKETF  ,B ,Q,32.8,33.35,32.21,32.63,32.63,32.49,34,1027,33247.0,,2021-05-05
543227,HAPPSTMNDS  ,B ,Q,761.8,764.8,737.2,746.0,746.0,748.9,4115,123021,92024141.0,,2021-05-05
543228,ROUTE       ,B ,Q,1590.0,1610.0,1576.4,1586.2,1590.0,1573.85,1167,46842,74334259.0,,2021-05-05
543231,ADL         ,T ,Q,27.9,29.6,27.9,29.6,29.6,28.2,6,24,707.0,,2021-05-05
543232,CAMS        ,B ,Q,2287.0,2298.0,2213.0,2242.95,2249.0,2250.55,1063,7913,17920654.0,,2021-05-05
543233,CHEMCON     ,B ,Q,434.45,436.15,425.1,429.5,429.0,431.55,1033,21952,9425547.0,,2021-05-05
543235,ANGELBRKG   ,B ,Q,456.4,458.5,410.0,423.6,426.55,426.5,5787,199806,85724376.0,,2021-05-05
543237,MAZDOCK     ,B ,Q,203.55,212.0,202.5,209.95,210.45,201.6,2449,106786,22259931.0,,2021-05-05
543238,UTIAMC      ,B ,Q,655.0,666.0,640.9,643.4,643.4,645.8,593,9627,6257696.0,,2021-05-05
543240,LIKHITHA    ,B ,Q,373.7,373.7,362.65,367.75,368.9,365.35,447,8348,3071221.0,,2021-05-05
543241,VGIL        ,M ,Q,58.25,58.25,58.0,58.0,58.0,61.0,2,8000,465000.0,,2021-05-05
543242,HEMIPROP    ,B ,Q,132.0,136.0,130.85,132.2,132.2,130.9,851,43469,5788121.0,,2021-05-05
543243,EQUITASBNK  ,B ,Q,57.35,58.8,56.3,58.0,58.0,55.9,804,145106,8403910.0,,2021-05-05
543245,GLAND       ,B ,Q,2650.15,2680.9,2597.1,2608.95,2608.95,2650.05,2094,13570,35632446.0,,2021-05-05
543246,MAESGETF    ,B ,Q,24.8,25.0,24.75,25.0,25.0,24.63,9,1520,37691.0,,2021-05-05
543248,BURGERKING  ,B ,Q,130.0,130.0,126.15,126.8,126.8,128.95,2962,265322,33737299.0,,2021-05-05
543249,TARC        ,B ,Q,28.25,28.25,27.4,27.8,27.7,27.85,333,11652,324876.0,,2021-05-05
543251,RVHL        ,B ,Q,17.05,17.05,16.7,16.9,17.0,17.05,82,7382,124953.0,,2021-05-05
543252,FAIRCHEMOR  ,B ,Q,820.6,849.65,790.95,819.2,818.65,809.7,539,4738,3897899.0,,2021-05-05
543253,BECTORFOOD  ,B ,Q,355.0,359.55,354.7,355.7,355.7,355.1,536,9763,3483046.0,,2021-05-05
543254,AWHCL       ,B ,Q,291.7,293.25,286.75,291.8,291.95,290.6,942,34832,10099912.0,,2021-05-05
543255,INFRABEES   ,B ,Q,424.0,434.9,415.2,422.0,422.0,425.0,189,2620,1096069.0,,2021-05-05
543257,IRFC        ,B ,Q,21.0,21.2,20.95,21.0,21.0,20.95,7004,1760227,37044243.0,,2021-05-05
543258,INDIGOPNTS  ,B ,Q,2344.0,2344.0,2287.05,2291.6,2300.0,2295.6,590,6621,15319194.0,,2021-05-05
543259,HOMEFIRST   ,B ,Q,513.3,539.95,513.2,533.3,533.3,510.4,2416,31953,16944815.0,,2021-05-05
543260,STOVEKRAFT  ,B ,Q,460.0,505.0,451.05,496.5,496.5,457.8,1504,37201,17795919.0,,2021-05-05
543261,BIRET       ,IF,Q,251.5,254.78,250.13,253.7,254.0,249.53,42,11200,2829916.0,,2021-05-05
543262,MRP         ,M ,Q,34.7,34.7,34.65,34.65,34.65,34.6,4,15000,519900.0,,2021-05-05
543263,SMCGLOBAL   ,B ,Q,71.75,71.75,67.4,68.4,69.85,68.85,34,4664,323379.0,,2021-05-05
543264,NURECA      ,B ,Q,1319.0,1345.9,1250.0,1345.9,1345.9,1281.85,2143,22444,29683609.0,,2021-05-05
543265,RAILTEL     ,B ,Q,120.0,121.35,119.4,119.8,119.8,119.3,2382,139506,16731685.0,,2021-05-05
543266,HERANBA     ,B ,Q,715.0,723.6,704.0,719.0,719.0,709.1,1044,29935,21279261.0,,2021-05-05
543268,DRCSYSTEMS  ,T ,Q,223.95,225.0,223.95,224.0,224.0,235.7,61,4234,948249.0,,2021-05-05
