DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-05-06,539669,155,162,155,162,100.0
2021-05-06,539673,2504,21418,2504,21418,100.0
2021-05-06,539678,13375,2488419,26845,5000831,49.82
2021-05-06,539686,2987,180714,3218,192548,92.82
2021-05-06,539692,9282,71472,9553,75013,97.16
2021-05-06,539697,33,274,33,274,100.0
2021-05-06,539725,4484,104478,6127,142984,73.18
2021-05-06,539730,1076,457569,1274,542493,84.46
2021-05-06,539742,23126,238198,34313,365027,67.4
2021-05-06,539767,1637,11132,2440,16157,67.09
2021-05-06,539770,3115,11808,3115,11808,100.0
2021-05-06,539773,870,1514,870,1472,100.0
2021-05-06,539784,6,920,6,936,100.0
2021-05-06,539785,10080,236376,11845,280969,85.1
2021-05-06,539787,12598,2394250,17361,3315459,72.56
2021-05-06,539798,601,4472,601,4412,100.0
2021-05-06,539799,1836,81519,2222,96357,82.63
2021-05-06,539800,20989,259634,20989,259633,100.0
2021-05-06,539807,115889,4426960,212502,7983806,54.54
2021-05-06,539814,11277,488295,30822,1328096,36.59
2021-05-06,539833,4000,1440,4000,1440,100.0
2021-05-06,539835,3903,614138,7336,1153092,53.2
2021-05-06,539837,6796,1839678,6965,1873359,97.57
2021-05-06,539841,8954,665283,17325,1285011,51.68
2021-05-06,539844,78090,6610319,114875,9803663,67.98
2021-05-06,539854,50,4575,50,4575,100.0
2021-05-06,539861,7910,20329,8350,21289,94.73
2021-05-06,539871,10838,11746767,37974,41304327,28.54
2021-05-06,539872,166274,104345249,450278,278068134,36.93
2021-05-06,539874,3521,714587,11355,2311929,31.01
2021-05-06,539876,6243,2365161,33284,12565522,18.76
2021-05-06,539883,146,246178,186,313756,78.49
2021-05-06,539884,782,9478,782,9477,100.0
2021-05-06,539889,224341,31138531,585119,80522641,38.34
2021-05-06,539894,5887,33380,10530,59071,55.91
2021-05-06,539910,4669,3658,4669,3658,100.0
2021-05-06,539917,196677,1325603,269936,1813351,72.86
2021-05-06,539921,52,8036,52,8036,100.0
2021-05-06,539938,151,5677,151,5677,100.0
2021-05-06,539939,5754,239367,9687,404201,59.4
2021-05-06,539940,2378,138400,3271,190439,72.7
2021-05-06,539945,18071,1422007,18106,1442266,99.81
2021-05-06,539947,400,7200,400,7200,100.0
2021-05-06,539956,1002,553155,1261,702306,79.46
2021-05-06,539957,2041,2343783,11402,13101287,17.9
2021-05-06,539963,2240,145600,2341,153535,95.69
2021-05-06,539978,4734,3000173,8352,5307405,56.68
2021-05-06,539980,125,10577,246,20701,50.81
2021-05-06,539982,1010,11635,1010,11635,100.0
2021-05-06,539984,49,153329,86,270365,56.98
2021-05-06,539986,1100,108350,1725,169118,63.77
2021-05-06,539992,4620715,8271080,6380011,11306352,72.42
2021-05-06,539997,3000,311550,3000,311550,100.0
2021-05-06,540005,7522,28694926,18147,69262227,41.45
2021-05-06,540006,7541,62742,13323,110179,56.6
2021-05-06,540008,2,1052,4,2129,50.0
2021-05-06,540023,1659,48748,1659,48748,100.0
2021-05-06,540025,21834,9760890,41107,18448623,53.12
2021-05-06,540026,1058,2539,1058,2539,100.0
2021-05-06,540027,5525,1898522,5525,1898522,100.0
2021-05-06,540047,3047,1625575,15402,8173346,19.78
2021-05-06,540048,2904,508491,10802,1915786,26.88
2021-05-06,540061,579,46928,628,51517,92.2
2021-05-06,540063,7774,18658,7774,18656,100.0
2021-05-06,540064,795594,36279087,1281631,58781947,62.08
2021-05-06,540065,157117,29058790,539910,99095219,29.1
2021-05-06,540073,12150,1155465,23256,2174039,52.24
2021-05-06,540078,6275,1345360,7123,1560997,88.09
2021-05-06,540080,84061,2454582,104980,3049690,80.07
2021-05-06,540083,3865,8580,3865,8580,100.0
2021-05-06,540108,28210,1245472,68661,3005168,41.09
2021-05-06,540115,11615,29606635,46519,117517037,24.97
2021-05-06,540124,2131,787298,3740,1399715,56.98
2021-05-06,540125,1600,27840,1600,27840,100.0
2021-05-06,540133,19860,11204019,143452,80693372,13.84
2021-05-06,540134,27845,133935,29245,147136,95.21
2021-05-06,540135,21420,103031,32481,156252,65.95
2021-05-06,540136,20838,976261,30052,1420935,69.34
2021-05-06,540143,23167,2085030,27145,2388123,85.35
2021-05-06,540144,2500,20125,2500,20125,100.0
2021-05-06,540145,720,1111428,2194,3374756,32.82
2021-05-06,540147,62,2115,62,2115,100.0
2021-05-06,540153,703,948453,4271,5712048,16.46
2021-05-06,540173,9539,3471720,20668,7535987,46.15
2021-05-06,540174,1138,18508,1138,18508,100.0
2021-05-06,540175,32538,412908,33081,381975,98.36
2021-05-06,540180,7369,7316681,14169,14170236,52.01
2021-05-06,540190,6,54,6,54,100.0
2021-05-06,540192,31856,251344,41831,327687,76.15
2021-05-06,540198,126408,3160200,183730,4601416,68.8
2021-05-06,540203,185,375356,380,770246,48.68
2021-05-06,540204,2000,153300,2000,153300,100.0
2021-05-06,540205,1083,310118,1083,310117,100.0
2021-05-06,540210,2499,29514,3146,37221,79.43
2021-05-06,540212,3099,2777789,3582,3235642,86.52
2021-05-06,540222,73858,35562627,200964,97373854,36.75
2021-05-06,540243,4904,127995,4904,127995,100.0
2021-05-06,540253,2956,3370,2956,3370,100.0
2021-05-06,540259,161539,1974007,247465,3017779,65.28
2021-05-06,540268,8202,5504773,20122,13483764,40.76
2021-05-06,540293,67624,5575599,169540,14185589,39.89
2021-05-06,540311,78,689,78,689,100.0
2021-05-06,540359,998,60118,998,60118,100.0
2021-05-06,540360,5194,360464,9694,665788,53.58
2021-05-06,540361,1010,22220,1500,31182,67.33
2021-05-06,540366,2049220,50410812,2261128,54430855,90.63
2021-05-06,540376,5849,16833715,13623,39134074,42.93
2021-05-06,540385,5526,79314,5526,79314,100.0
2021-05-06,540395,2500,575000,3000,694500,83.33
2021-05-06,540401,64673,5620084,65074,5380140,99.38
2021-05-06,540403,467,39299,851,73596,54.88
2021-05-06,540405,1,45,1,45,100.0
2021-05-06,540425,2541,943347,5644,2103181,45.02
2021-05-06,540497,21326,2071821,45789,4355525,46.57
2021-05-06,540519,2400,168360,2400,168300,100.0
2021-05-06,540526,52500,2869650,57500,3162975,91.3
2021-05-06,540530,81679,3487694,169497,7280625,48.19
2021-05-06,540544,2114,874562,2950,1228499,71.66
2021-05-06,540545,402,10292,402,10291,100.0
2021-05-06,540552,104,1549,109,1614,95.41
2021-05-06,540565,13608,1722093,13608,1725188,100.0
2021-05-06,540570,1690,58277,1690,58277,100.0
2021-05-06,540575,4209,421321,7195,722132,58.5
2021-05-06,540590,1,165,1,165,100.0
2021-05-06,540595,36816,6930612,50658,9352852,72.68
2021-05-06,540596,3604,2168167,5639,3384844,63.91
2021-05-06,540602,2645,360117,4696,642825,56.32
2021-05-06,540611,11583,11084931,107137,101986102,10.81
2021-05-06,540612,10,1195,20,2383,50.0
2021-05-06,540613,12000,282000,12000,282000,100.0
2021-05-06,540614,14140,1513687,41816,4482095,33.81
2021-05-06,540615,9305,56947,13847,84130,67.2
2021-05-06,540621,1355,36382,1443,38544,93.9
2021-05-06,540642,4256,2163964,8039,4009534,52.94
2021-05-06,540647,3024,220148,4428,333024,68.29
2021-05-06,540648,188,10359,203,11223,92.61
2021-05-06,540649,12010,3633626,25820,7728956,46.51
2021-05-06,540650,19314,3167496,34597,5521644,55.83
2021-05-06,540653,327447,1038007,480581,1523081,68.14
2021-05-06,540654,5835,350100,6955,420502,83.9
2021-05-06,540669,260,9386,260,9403,100.0
2021-05-06,540673,12357,4590626,18490,6846736,66.83
2021-05-06,540678,4354,1630791,12187,4581101,35.73
2021-05-06,540679,800,473560,1009,604171,79.29
2021-05-06,540680,8423,1395270,20773,3483062,40.55
2021-05-06,540686,9312,2186458,10689,2569638,87.12
2021-05-06,540691,103579,12025522,480076,55374825,21.58
2021-05-06,540692,2971,720022,22240,5265970,13.36
2021-05-06,540693,5076,347454,5076,347454,100.0
2021-05-06,540696,10,452,10,452,100.0
2021-05-06,540697,33560,51636,33560,51636,100.0
2021-05-06,540699,2353,9690831,5806,24043150,40.53
2021-05-06,540700,5166,148781,9415,265617,54.87
2021-05-06,540701,100078,18014040,296642,51527345,33.74
2021-05-06,540702,20558,1597357,164157,12953383,12.52
2021-05-06,540703,1704,13854,1704,13939,100.0
2021-05-06,540704,834,779707,1602,1512999,52.06
2021-05-06,540709,210664,568793,295212,791067,71.36
2021-05-06,540710,1692,316827,3431,644108,49.32
2021-05-06,540716,6025,8754627,16605,24326200,36.28
2021-05-06,540719,11121,10779586,61991,60073724,17.94
2021-05-06,540724,510,282591,673,372955,75.78
2021-05-06,540725,1986,755673,3166,1217919,62.73
2021-05-06,540726,1247,32416,1247,32416,100.0
2021-05-06,540727,12000,304800,12000,304800,100.0
2021-05-06,540728,201,35879,201,35878,100.0
2021-05-06,540729,750,120000,750,120000,100.0
2021-05-06,540730,15586,1047380,20110,1361729,77.5
2021-05-06,540735,8000,363200,8000,363000,100.0
2021-05-06,540737,4529,1292577,6267,1809311,72.27
2021-05-06,540743,8065,4126458,11929,6109656,67.61
2021-05-06,540744,9556,99489,9556,99489,100.0
2021-05-06,540749,90,73364,209,169866,43.06
2021-05-06,540750,117488,46401886,378688,150106919,31.02
2021-05-06,540755,9106,1863088,18517,3809902,49.18
2021-05-06,540757,9600,1262400,12000,1570240,80.0
2021-05-06,540762,464,568099,2085,2543723,22.25
2021-05-06,540767,27372,9428286,56649,19465617,48.32
2021-05-06,540768,1906,1021902,4753,2527316,40.1
2021-05-06,540769,18224,2778249,42341,6483415,43.04
2021-05-06,540774,4371,1661855,8378,3191499,52.17
2021-05-06,540775,9370,1394725,21991,3300683,42.61
2021-05-06,540776,7949,2929207,23639,8586645,33.63
2021-05-06,540777,17886,12012238,48675,32766152,36.75
2021-05-06,540787,47265,1705322,50249,1808941,94.06
2021-05-06,540789,24275,29616,24275,29615,100.0
2021-05-06,540795,25257,707196,28529,816322,88.53
2021-05-06,540797,65676,8820287,121515,16429864,54.05
2021-05-06,540798,15847,1126722,25159,1796081,62.99
2021-05-06,540811,10000,100500,10000,100500,100.0
2021-05-06,540823,236,7471,236,7471,100.0
2021-05-06,540824,1336,54175,2030,82825,65.81
2021-05-06,540829,3165,11114,3165,11114,100.0
2021-05-06,540850,2000,15300,2000,15300,100.0
2021-05-06,540861,7000,90860,7001,86937,99.99
2021-05-06,540879,6759,714089,15285,1620868,44.22
2021-05-06,540900,13270,4507819,27638,9346448,48.01
2021-05-06,540901,1854,66374,2131,75859,87.0
2021-05-06,540902,1910,5833140,3435,10524405,55.6
2021-05-06,540923,72000,248400,72000,248400,100.0
2021-05-06,540935,2268,6520954,4062,11788322,55.83
2021-05-06,540936,439,8298,439,8297,100.0
2021-05-06,540937,4800,624000,4800,619200,100.0
2021-05-06,540954,24732,817393,33884,1157737,72.99
2021-05-06,540955,13496,355620,14997,403171,89.99
2021-05-06,540961,3819,176629,4025,190838,94.88
2021-05-06,540975,27564,4195241,76140,11687487,36.2
2021-05-06,540980,2,30660,2,30660,100.0
2021-05-06,541005,311,13995,427,19454,72.83
2021-05-06,541019,5088,1437106,9107,2582589,55.87
2021-05-06,541083,22000,3872000,22000,3871050,100.0
2021-05-06,541092,2021,17422,2027,17697,99.7
2021-05-06,541096,1301,510749,1301,510749,100.0
2021-05-06,541097,14531,14530855,17615,17614895,82.49
2021-05-06,541143,1421,475325,3019,1009434,47.07
2021-05-06,541153,792490,233507179,1496408,449389286,52.96
2021-05-06,541154,4044,3873546,9307,8944822,43.45
2021-05-06,541161,3761,465988,8881,1084137,42.35
2021-05-06,541163,1278,241287,2243,424520,56.98
2021-05-06,541167,2558,1028532,2558,1028532,100.0
2021-05-06,541179,60468,29381402,112065,53787494,53.96
2021-05-06,541195,65014,12719990,237333,46179118,27.39
2021-05-06,541228,4000,32840,8000,65680,50.0
2021-05-06,541233,111983,3992194,144078,5079459,77.72
2021-05-06,541256,1000,12400,1000,12105,100.0
2021-05-06,541257,1980,24750,1980,24750,100.0
2021-05-06,541269,1562,235862,1704,251545,91.67
2021-05-06,541299,8000,189600,8000,188000,100.0
2021-05-06,541301,5151,1420646,10786,2970048,47.76
2021-05-06,541313,92,18843,105,21651,87.62
2021-05-06,541336,1398,422336,1550,468397,90.19
2021-05-06,541337,3000,35280,3000,35280,100.0
2021-05-06,541347,13762,36607,13762,36606,100.0
2021-05-06,541353,6400,235200,6400,236320,100.0
2021-05-06,541400,1254,108409,1895,163306,66.17
2021-05-06,541402,3200,323680,4800,486160,66.67
2021-05-06,541403,2084,509122,3014,743166,69.14
2021-05-06,541444,44417,3448981,102230,7856636,43.45
2021-05-06,541445,46400,2041600,65600,2712720,70.73
2021-05-06,541450,65357,71827343,108507,118247291,60.23
2021-05-06,541503,540,15546,540,15546,100.0
2021-05-06,541540,6766,11101992,24845,40888135,27.23
2021-05-06,541546,694,382,694,381,100.0
2021-05-06,541556,8868,2120783,13751,3281768,64.49
2021-05-06,541557,7054,21372562,16279,49031755,43.33
2021-05-06,541578,1169,448838,3907,1491677,29.92
2021-05-06,541627,352480,2636343,352480,2636343,100.0
2021-05-06,541678,2500,28775,2500,28775,100.0
2021-05-06,541700,675,336218,1990,1003192,33.92
2021-05-06,541702,14479,67503,14479,67503,100.0
2021-05-06,541729,2538,6940161,10031,27494427,25.3
2021-05-06,541735,375,2877,375,2876,100.0
2021-05-06,541741,749,10936,749,10935,100.0
2021-05-06,541770,3809,2317777,7420,4561244,51.33
2021-05-06,541771,52532,44653,57234,47411,91.78
2021-05-06,541778,2394,152259,3236,210000,73.98
2021-05-06,541804,1000,10600,1000,10600,100.0
2021-05-06,541809,203,7353,217,7885,93.55
2021-05-06,541865,949,50772,7103,371476,13.36
2021-05-06,541890,4437,3736,4437,3736,100.0
2021-05-06,541946,6095,6095000,6095,6095000,100.0
2021-05-06,541956,50549,4450840,78817,6952205,64.13
2021-05-06,541972,615,255840,782,324947,78.64
2021-05-06,541974,2100,1961400,2550,2413140,82.35
2021-05-06,541983,20000,141000,24000,164470,83.33
2021-05-06,541988,425,938740,1039,2310593,40.9
2021-05-06,541999,2298,4918,2398,4780,95.83
2021-05-06,542011,3699,645476,6675,1166471,55.42
2021-05-06,542012,2000,218000,6000,645200,33.33
2021-05-06,542019,48000,3552000,48000,3396000,100.0
2021-05-06,542057,7551,369622,10945,547716,68.99
2021-05-06,542066,111776,145219380,154873,199208590,72.17
2021-05-06,542123,215,12140,215,12140,100.0
2021-05-06,542131,104,15642,164,24612,63.41
2021-05-06,542141,926,274559,1209,357000,76.59
2021-05-06,542216,3385,5302095,4883,7665606,69.32
2021-05-06,542230,0,0,4,1443,0.0
2021-05-06,542231,67450,88360,67535,89225,99.87
2021-05-06,542232,198,9871,229,12046,86.46
2021-05-06,542233,4544,155860,6077,207423,74.77
2021-05-06,542248,26400,868560,28800,988440,91.67
2021-05-06,542285,104000,3640000,172000,6026000,60.47
2021-05-06,542323,1600,102400,1600,102400,100.0
2021-05-06,542333,8438,3141046,12456,4662505,67.74
2021-05-06,542337,21031,1456397,26686,1851724,78.81
2021-05-06,542351,1407,919053,1784,1159842,78.87
2021-05-06,542367,10561,3245924,25637,7397672,41.19
2021-05-06,542383,1600,38720,3200,77440,50.0
2021-05-06,542399,16392,2359629,39860,5677880,41.12
2021-05-06,542459,6000,111000,6000,111600,100.0
2021-05-06,542460,2190,1275018,6384,3729679,34.3
2021-05-06,542484,28471,4124025,69007,10092276,41.26
2021-05-06,542513,150,5954,259,10443,57.92
2021-05-06,542579,38400,1589760,41600,1724800,92.31
2021-05-06,542597,12631,3222800,19852,5075043,63.63
2021-05-06,542602,1839400,582593162,1845000,590187302,99.7
2021-05-06,542627,1102,9533,1206,12172,91.38
2021-05-06,542649,397929,11321081,784223,22409070,50.74
2021-05-06,542650,1214,2847316,4771,11208806,25.45
2021-05-06,542651,60346,12319636,138993,28631493,43.42
2021-05-06,542652,5409,7990987,20662,30020347,26.18
2021-05-06,542653,24000,67200,24000,68300,100.0
2021-05-06,542654,1000,76000,2000,152000,50.0
2021-05-06,542655,841379,2591448,1657977,5041714,50.75
2021-05-06,542665,17487,15816992,33424,29887168,52.32
2021-05-06,542669,4082,117358,5048,146811,80.86
2021-05-06,542670,3171,121133,4170,161431,76.04
2021-05-06,542678,10000,130500,26000,356900,38.46
2021-05-06,542679,1720,21414,1720,21414,100.0
2021-05-06,542682,221,7819,221,7819,100.0
2021-05-06,542684,6062,822614,9226,1259121,65.71
2021-05-06,542685,11296,91046,14001,113993,80.68
2021-05-06,542725,0,0,6000,256950,0.0
2021-05-06,542726,1839,14128302,6184,47208446,29.74
2021-05-06,542727,12000,201000,12000,205000,100.0
2021-05-06,542729,4041,361064,4041,359531,100.0
2021-05-06,542730,168,54658,217,70625,77.42
2021-05-06,542752,12142,64096404,19387,102672576,62.63
2021-05-06,542753,40751,6762629,72227,11896835,56.42
2021-05-06,542758,35,6090,49,8477,71.43
2021-05-06,542759,1999,1194303,6113,3671151,32.7
2021-05-06,542760,11742,3608317,58349,17975276,20.12
2021-05-06,542771,72000,520560,84000,613140,85.71
2021-05-06,542772,1396,1625642,1802,2089070,77.47
2021-05-06,542773,348262,21487766,728448,44474840,47.81
2021-05-06,542774,5151,118473,5219,119428,98.7
2021-05-06,542802,9000,517500,12000,687750,75.0
2021-05-06,542804,5,29,5,29,100.0
2021-05-06,542808,1,3,1,2,100.0
2021-05-06,542812,5659,4591713,9950,8023960,56.87
2021-05-06,542817,1,1,1,0,100.0
2021-05-06,542830,5007,8642082,32745,56583727,15.29
2021-05-06,542839,8806,7750,8807,7709,99.99
2021-05-06,542843,206,1914,206,1908,100.0
2021-05-06,542844,572,1476,574,1569,99.65
2021-05-06,542845,643,6450,643,6100,100.0
2021-05-06,542847,2571,4345,2571,3994,100.0
2021-05-06,542850,2000,34000,2000,34000,100.0
2021-05-06,542852,4751,604803,7189,904519,66.09
2021-05-06,542857,13193,3091120,18173,4226952,72.6
2021-05-06,542862,19721,1765030,65864,5905547,29.94
2021-05-06,542863,6,1980,13,4241,46.15
2021-05-06,542867,4460,1165621,11874,3112866,37.56
2021-05-06,542904,261018,7621726,487452,14345809,53.55
2021-05-06,542905,991,285508,2185,618090,45.35
2021-05-06,542907,24863,14500102,56205,32460836,44.24
2021-05-06,542909,60,69235,74,85322,81.08
2021-05-06,542911,57,15333,57,15333,100.0
2021-05-06,542918,18000,297000,24000,417000,75.0
2021-05-06,542919,2089,444226,2994,646371,69.77
2021-05-06,542920,12414,3701855,20031,5992802,61.97
2021-05-06,542921,146,13624,182,16917,80.22
2021-05-06,542922,2328,825276,2415,851863,96.4
2021-05-06,542932,40949,976634,53189,1269370,76.99
2021-05-06,542933,548,104942,598,116537,91.64
2021-05-06,542934,2000,106000,2000,106000,100.0
2021-05-06,542963,3260,16300,3261,16305,99.97
2021-05-06,542967,200,1000,200,1000,100.0
2021-05-06,542969,608,19304,608,19304,100.0
2021-05-06,543064,4913,2661127,11323,6117728,43.39
2021-05-06,543066,40408,39403862,107437,105364596,37.61
2021-05-06,543079,10,2,10,1,100.0
2021-05-06,543087,1,168,2,336,50.0
2021-05-06,543121,88,2,88,1,100.0
2021-05-06,543150,13807,75525,15877,84083,86.96
2021-05-06,543167,1083,4549,1083,4548,100.0
2021-05-06,543173,10,2,10,1,100.0
2021-05-06,543174,15495,34554,15789,35368,98.14
2021-05-06,543175,3185,6370,3685,7069,86.43
2021-05-06,543176,10,2,10,1,100.0
2021-05-06,543181,2275,27778,16724,219219,13.6
2021-05-06,543186,2777,1389,2777,1388,100.0
2021-05-06,543187,1568,2700175,3234,5526262,48.48
2021-05-06,543210,2279,3502026,4485,6789098,50.81
2021-05-06,543212,43926,10028306,137488,30761663,31.95
2021-05-06,543213,2740,3310057,21826,26410017,12.55
2021-05-06,543214,75,14175,91,17175,82.42
2021-05-06,543215,49,50887,60,62272,81.67
2021-05-06,543216,761,786464,785,810738,96.94
2021-05-06,543217,41800,12107370,43600,12644258,95.87
2021-05-06,543218,2000,138000,4000,276100,50.0
2021-05-06,543219,207,30419,255,37444,81.18
2021-05-06,543220,1934985,441176580,2077226,473658488,93.15
2021-05-06,543221,13033,3444231,13764,3624737,94.69
2021-05-06,543222,4800,56640,4800,56640,100.0
2021-05-06,543223,10729,717771,16992,1129235,63.14
2021-05-06,543224,28,9156,58,18907,48.28
2021-05-06,543226,979,32170,1077,34880,90.9
2021-05-06,543227,63049,51098063,411030,324638177,15.34
2021-05-06,543228,3443,5515342,39136,62081677,8.8
2021-05-06,543230,2000,102200,4000,204200,50.0
2021-05-06,543231,272,7753,272,7753,100.0
2021-05-06,543232,2568,5672199,6490,14441192,39.57
2021-05-06,543233,47759,21403196,114007,50814427,41.89
2021-05-06,543235,53160,27021228,243184,115608826,21.86
2021-05-06,543237,7489,1562206,30823,6429095,24.3
2021-05-06,543238,5931,3940557,21431,13766389,27.67
2021-05-06,543240,7646,2841254,20237,7629270,37.78
2021-05-06,543241,24000,1332000,24000,1333400,100.0
2021-05-06,543242,14899,1974118,27055,3594440,55.07
2021-05-06,543243,31843,1835749,65227,3787223,48.82
2021-05-06,543245,2445,6437319,9073,24058976,26.95
2021-05-06,543246,1425,35768,1810,45359,78.73
2021-05-06,543248,188184,24633286,554297,71883235,33.95
2021-05-06,543249,25338,687927,36853,1004703,68.75
2021-05-06,543250,200,9650,208,10046,96.15
2021-05-06,543251,6711,113416,10784,181197,62.23
2021-05-06,543252,655,549578,1611,1351087,40.66
2021-05-06,543253,24075,9347119,95203,36173585,25.29
2021-05-06,543254,24648,7488063,67005,20368199,36.79
2021-05-06,543255,391,164099,428,179854,91.36
2021-05-06,543257,1308889,27617558,1782995,37601665,73.41
2021-05-06,543258,597,1369190,2930,6737457,20.38
2021-05-06,543259,4539,2360507,18650,9747917,24.34
2021-05-06,543260,10574,5069176,18437,8881399,57.35
2021-05-06,543261,6800,1717476,9400,2367032,72.34
2021-05-06,543262,12000,416400,12000,416850,100.0
2021-05-06,543263,8596,643411,16904,1266374,50.85
2021-05-06,543264,4347,6142964,4751,6704409,91.5
2021-05-06,543265,68423,8138916,137540,16382879,49.75
2021-05-06,543266,9859,6966863,38097,27355432,25.88
2021-05-06,543268,1928,427136,1928,427136,100.0
2021-05-06,543269,1600,45600,1600,45600,100.0
2021-05-06,543270,9155,8317318,15524,14187342,58.97
2021-05-06,543271,26905,11257052,42031,17572515,64.01
2021-05-06,543272,68657,13130652,153061,30162655,44.86
2021-05-06,543274,4200,1696800,10800,4369920,38.89
2021-05-06,543275,32868,23135786,85376,59852831,38.5
2021-05-06,543276,5774,8105253,15885,22435940,36.35
2021-05-06,543277,101555,22403033,259889,57608616,39.08
2021-05-06,543278,178820,10139094,329419,18841129,54.28
2021-05-06,543279,2746,663159,5248,1272847,52.32
2021-05-06,543280,3735,6598065,8452,15039533,44.19
2021-05-06,543281,2156,60153,2156,60152,100.0
2021-05-06,543283,11250,6676313,42687,25652729,26.35
2021-05-06,543284,12000,3791400,13200,4170480,90.91
2021-05-06,543285,6000,108000,6000,108000,100.0
2021-05-06,543286,54000,1069200,66000,1295400,81.82
2021-05-06,543287,9227,5564804,17122,10317740,53.89
2021-05-06,543288,134315,7060165,134315,7060165,100.0
2021-05-06,543289,36000,800700,36000,800700,100.0
2021-05-06,555555,21,11012,152,80082,13.82
2021-05-06,570001,50034,6571966,95287,12344561,52.51
2021-05-06,570002,6075,72293,6754,80348,89.95
2021-05-06,570004,2469,31159,4533,57404,54.47
2021-05-06,570005,9448,19369,9848,20113,95.94
2021-05-06,590003,28823,1570854,48814,2663697,59.05
2021-05-06,590005,198,895267,358,1613182,55.31
2021-05-06,590006,2951,1849540,5262,3288688,56.08
2021-05-06,590013,22371,2438840,22371,2438840,100.0
2021-05-06,590018,1406,161198,1670,190466,84.19
2021-05-06,590021,90,1058895,179,2151208,50.28
2021-05-06,590022,38051,121002,38051,121002,100.0
2021-05-06,590024,67031,8164376,168786,20350229,39.71
2021-05-06,590025,53443,1507093,102782,2851524,52.0
2021-05-06,590030,56956,2053264,153554,5522575,37.09
2021-05-06,590031,1922,527589,4177,1122907,46.01
2021-05-06,590051,11274,5978603,28724,14595026,39.25
2021-05-06,590056,118,10762,118,10756,100.0
2021-05-06,590062,13387,5677427,29034,12106809,46.11
2021-05-06,590065,186,121803,379,246241,49.08
2021-05-06,590066,13427,1385667,23614,2469951,56.86
2021-05-06,590070,4000,3240,4000,3240,100.0
2021-05-06,590071,234,573956,389,960378,60.15
2021-05-06,590072,217,71773,385,127483,56.36
2021-05-06,590073,1018,464259,2418,1096193,42.1
2021-05-06,590075,13015,789360,31561,1946171,41.24
2021-05-06,590078,8240,6657920,20856,17204198,39.51
2021-05-06,590082,2,80,2,80,100.0
2021-05-06,590086,1617,3833099,9302,22287481,17.38
2021-05-06,590095,521866,21297352,656014,26745368,79.55
2021-05-06,590096,35051,35051000,48401,48401040,72.42
2021-05-06,590097,818,335610,1184,485629,69.09
2021-05-06,590098,509,2133642,751,3143831,67.78
2021-05-06,590099,13,26418,35,71037,37.14
2021-05-06,590101,19589,824697,25483,1070846,76.87
2021-05-06,590103,33879,5337637,77417,12181143,43.76
2021-05-06,590104,427,158981,823,305935,51.88
2021-05-06,590106,5040,1659219,19634,6452497,25.67
2021-05-06,590107,374,77860,2296,478787,16.29
2021-05-06,590108,27836,643847,51005,1182467,54.58
2021-05-06,590109,5,1850,6,2241,83.33
2021-05-06,590113,2851,1026731,2977,1080226,95.77
2021-05-06,590115,153,22109,239,34455,64.02
2021-05-06,590122,1496,60140,17104,691840,8.75
2021-05-06,590134,39731,1108495,80453,2217988,49.38
2021-05-06,700087,4051,23294,4105,23581,98.68
2021-05-06,715028,100,9901,100,9901,100.0
2021-05-06,717503,2815395,5433713,2815395,5423200,100.0
2021-05-06,800259,1,4708,1,4707,100.0
2021-05-06,800265,11,52250,11,52510,100.0
2021-05-06,800282,118,553420,118,559920,100.0
2021-05-06,800302,1,4716,1,4715,100.0
2021-05-06,800309,400,41600,400,41600,100.0
2021-05-06,800313,2,9600,2,9444,100.0
2021-05-06,800318,39,183430,47,221612,82.98
2021-05-06,800320,10,47600,10,47552,100.0
2021-05-06,800324,52,246218,58,274936,89.66
2021-05-06,800325,112,538876,139,669144,80.58
2021-05-06,800327,106,503924,113,537152,93.81
2021-05-06,800328,11,51865,12,56463,91.67
2021-05-06,800329,2,9620,2,9620,100.0
2021-05-06,800331,6,28554,7,33159,85.71
2021-05-06,800332,5,23650,11,52129,45.45
2021-05-06,800333,10,47550,16,75803,62.5
2021-05-06,800334,80000,8104000,80000,8104000,100.0
2021-05-06,800339,216,1018224,245,1153540,88.16
2021-05-06,890145,6699,523862,14142,1088801,47.37
2021-05-06,890147,29968,29461541,64096,62333775,46.75
2021-05-06,890148,998,143463,1001,143092,99.7
2021-05-06,890149,1238,75518,1262,73755,98.1
2021-05-06,890151,19,6425,20,6801,95.0
2021-05-06,890152,112653,203321,112653,203321,100.0
2021-05-06,935142,846,1781676,846,1780930,100.0
2021-05-06,935383,1187,16203,1187,16183,100.0
2021-05-06,935544,21,25851,21,25851,100.0
2021-05-06,935582,176,220000,176,220000,100.0
2021-05-06,935584,75,92775,75,92775,100.0
2021-05-06,935616,45,52110,45,52125,100.0
2021-05-06,935618,44,55656,44,55655,100.0
2021-05-06,935656,70,69300,70,69300,100.0
2021-05-06,935664,24,30336,24,30315,100.0
2021-05-06,935666,241,307213,241,307063,100.0
2021-05-06,935674,1056,1330560,1085,1369506,97.33
2021-05-06,935680,500,582500,510,584102,98.04
2021-05-06,935682,205,260350,205,260150,100.0
2021-05-06,935688,415,473059,710,809472,58.45
2021-05-06,935690,900,1120500,900,1121700,100.0
2021-05-06,935740,15,17700,15,17795,100.0
