Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,company
2021-04-30,140.0,148.25,138.2,141.05,143.47573834379165,838566,6580,120313876.0,256756.0,30.62,10.05,1.05,1619740800.0,532865
2021-04-30,44.95,45.35,41.0,41.0,44.94488188976378,508,9,22832.0,508.0,100.0,4.35,-3.95,1619740800.0,526161
2021-04-29,353.0,367.55,342.45,358.85,356.40039425456115,292197,4028,104139126.0,46287.0,15.84,25.1,5.85,1619654400.0,500670
2021-04-30,63.65,67.95,63.5,64.4,64.2259067357513,1930,194,123956.0,1530.0,79.27,4.45,0.75,1619740800.0,532937
2021-04-06,2.71,2.71,2.71,2.71,2.7,50,1,135.0,50.0,100.0,0.0,0.0,1617667200.0,531505
2021-04-29,23.55,23.65,23.0,23.05,23.619520639887423,216038,294,5102714.0,211968.0,98.12,0.65,-0.5,1619654400.0,502420
2021-04-30,23.0,24.6,22.9,23.6,23.584250283818008,45804,89,1080253.0,31502.0,68.78,1.7,0.6,1619740800.0,530215
2021-04-29,244.0,246.5,238.15,245.65,242.88613728129204,3715,231,902322.0,2399.0,64.58,8.35,1.65,1619654400.0,500241
2021-04-30,9.01,9.15,8.66,8.97,8.922416627095737,27377,106,244269.0,22304.0,81.47,0.49,-0.04,1619740800.0,530555
2021-04-30,231.25,248.95,231.2,244.95,237.01761363636365,1760,26,417151.0,1340.0,76.14,17.75,13.7,1619740800.0,530067
2021-04-30,340.0,345.2,335.05,339.8,342.9116314199396,3972,240,1362045.0,2837.0,71.42,10.15,-0.2,1619740800.0,532853
2021-04-30,21.1,21.2,20.65,20.75,20.786442006269592,2552,41,53047.0,1979.0,77.55,0.55,-0.35,1619740800.0,531092
2021-04-30,32.0,33.5,31.8,32.15,31.993872819606977,90580,482,2898005.0,49555.0,54.71,1.7,0.15,1619740800.0,524748
2021-04-29,59.7,59.9,58.0,58.65,58.86046847888953,6916,331,407079.0,5649.0,81.68,1.9,-1.05,1619654400.0,500060
2021-04-30,125.4,127.75,122.1,125.05,125.55015561407708,4177,314,524423.0,2946.0,70.53,5.65,-0.35,1619740800.0,530073
2021-04-30,25.05,27.0,25.05,25.5,26.357364822871347,1609,33,42409.0,985.0,61.22,1.95,0.45,1619740800.0,531540
2021-04-29,76.45,83.75,76.1,81.4,81.20604244123763,761712,4706,61855617.0,232914.0,30.58,7.65,4.95,1619654400.0,500378
2021-04-30,210.0,214.05,207.65,208.7,209.1470198675497,2265,224,473718.0,1654.0,73.02,6.4,-1.3,1619740800.0,530871
2021-04-30,16.1,16.1,16.1,16.1,16.09981851179673,551,3,8871.0,551.0,100.0,0.0,0.0,1619740800.0,531246
2021-04-30,48.55,49.05,47.0,48.0,47.525855365474335,5144,165,244473.0,5062.0,98.41,2.05,-0.55,1619740800.0,532774
2021-04-30,283.1,286.65,281.0,284.65,283.6290909090909,550,60,155996.0,386.0,70.18,5.65,1.55,1619740800.0,532811
2021-04-30,57.0,61.4,57.0,58.0,57.42883379247016,1089,11,62540.0,1089.0,100.0,4.4,1.0,1619740800.0,531346
2021-04-30,256.25,272.0,253.0,265.4,265.77356256229814,117379,4338,31196235.0,42799.0,36.46,19.0,9.15,1619740800.0,524735
2021-04-30,1.25,1.25,1.21,1.21,1.210496929089894,5373,24,6504.0,5373.0,100.0,0.04,-0.04,1619740800.0,530839
2021-04-30,126.0,129.95,123.45,124.85,126.49700744752876,73850,744,9341804.0,44536.0,60.31,6.5,-1.15,1619740800.0,524648
2021-04-30,94.9,95.0,79.0,89.15,88.03815104166665,7680,155,676133.0,5822.0,75.81,16.0,-5.75,1619740800.0,531489
2021-04-19,4.26,4.26,4.26,4.26,4.25,20,1,85.0,20.0,100.0,0.0,0.0,1618790400.0,530565
2021-04-20,31.0,31.0,31.0,31.0,31.0,250,3,7750.0,250.0,100.0,0.0,0.0,1618876800.0,530095
2021-04-29,885.05,892.35,855.65,859.1,870.7703276313448,39343,1554,34258717.0,6141.0,15.61,36.7,-25.95,1619654400.0,500480
2021-04-30,16.25,16.25,15.4,15.4,15.600324939073923,1231,12,19204.0,941.0,76.44,0.85,-0.85,1619740800.0,531172
2021-04-29,15170.0,15209.1,14981.0,14994.1,15119.806451612903,248,146,3749712.0,141.0,56.85,228.1,-175.9,1619654400.0,500488
2021-04-30,8.81,8.81,8.81,8.81,8.809892473118278,2325,9,20483.0,2325.0,100.0,0.0,0.0,1619740800.0,526225
2021-04-29,79000.0,79000.0,77502.85,77712.6,78214.03692905733,1029,826,80482244.0,268.0,26.04,1497.15,-1287.4,1619654400.0,500290
2021-04-29,121.1,122.3,118.3,119.15,119.57259237707302,3437,156,410971.0,1721.0,50.07,4.0,-1.95,1619654400.0,533260
2021-04-29,32.9,34.75,32.2,34.3,33.509864510428855,216179,899,7244129.0,85495.0,39.55,2.55,1.4,1619654400.0,500128
2021-04-29,369.9,386.5,369.0,378.2,380.1877841200397,58514,2089,22246308.0,14276.0,24.4,17.5,8.3,1619654400.0,500235
2021-04-30,45.25,46.1,45.25,45.95,45.74861572535991,903,9,41311.0,673.0,74.53,0.85,0.7,1619740800.0,526945
2021-04-29,5.9,6.19,5.8,5.81,5.889109685966337,33213,87,195595.0,28563.0,86.0,0.39,-0.09,1619654400.0,501848
2021-04-29,66.6,67.1,63.5,65.2,65.3314589084151,146356,689,9561651.0,101657.0,69.46,3.6,-1.4,1619654400.0,500012
2021-04-29,46.95,46.95,44.05,44.05,45.10887625710538,2287,19,103164.0,1978.0,86.49,2.9,-2.9,1619654400.0,503015
2021-04-29,2438.0,2449.45,2384.1,2409.05,2419.8815293456864,197627,14914,478233927.0,75536.0,38.22,65.35,-28.95,1619654400.0,500696
2021-04-30,3.4,3.7,3.3,3.55,3.5514074983237305,175986,515,624998.0,142618.0,81.04,0.4,0.15,1619740800.0,530185
2021-04-29,3.42,3.42,3.42,3.42,3.42,150,1,513.0,150.0,100.0,0.0,0.0,1619654400.0,526891
2021-04-30,57.9,58.15,56.0,56.15,56.48302909298346,7012,84,396059.0,4710.0,67.17,2.15,-1.75,1619740800.0,530317
2021-04-30,112.5,113.9,106.5,109.85,109.75636838667536,3062,54,336074.0,2201.0,71.88,7.4,-2.65,1619740800.0,514215
2021-03-23,6.04,6.04,6.04,6.04,6.035714285714286,56,2,338.0,56.0,100.0,0.0,0.0,1616457600.0,531178
2021-04-30,71.7,72.0,67.0,67.55,69.12104235298759,50693,364,3503953.0,34682.0,68.42,5.0,-4.15,1619740800.0,530315
2021-04-30,6.25,6.47,6.25,6.44,6.432844932844933,3276,14,21074.0,2976.0,90.84,0.22,0.19,1619740800.0,530461
2021-04-30,6.28,6.28,6.28,6.28,6.28,450,2,2826.0,450.0,100.0,0.0,0.0,1619740800.0,531157
2021-04-29,142.95,143.05,138.25,138.45,140.30456140350876,1425,132,199934.0,968.0,67.93,4.8,-4.5,1619654400.0,500464
2021-04-30,39.1,40.0,37.25,38.45,39.228358208955214,4020,121,157698.0,2287.0,56.89,2.75,-0.65,1619740800.0,532852
2021-04-29,154.55,156.45,151.0,155.5,154.11431870669745,2598,69,400389.0,2089.0,80.41,5.45,0.95,1619654400.0,502450
2021-04-29,1240.0,1327.0,1230.95,1298.75,1279.7773687536055,36401,1225,46585176.0,25010.0,68.71,96.05,58.75,1619654400.0,500214
2021-04-30,47.8,47.8,45.4,45.75,45.80371402042712,48465,158,2219877.0,1903.0,3.93,2.4,-2.05,1619740800.0,531543
2021-04-29,104.95,113.45,104.65,112.4,108.1655927690922,8762164,25716,947764663.0,1733326.0,19.78,8.8,7.45,1619654400.0,500113
2021-04-30,41.2,41.2,39.35,39.55,39.96637222349837,143661,757,5741609.0,75035.0,52.23,1.85,-1.65,1619740800.0,532798
2021-04-30,147.0,150.1,144.5,145.45,146.4247695472206,39379,1444,5766061.0,23940.0,60.79,5.6,-1.55,1619740800.0,532762
2021-04-30,879.25,901.8,875.25,886.75,889.6823130897653,12399,671,11031171.0,8437.0,68.05,26.55,7.5,1619740800.0,530117
2021-04-29,49.95,49.95,47.2,48.2,48.39113526530745,61457,662,2973974.0,45002.0,73.23,2.75,-1.75,1619654400.0,500413
2021-04-30,238.0,262.8,227.1,262.8,252.46723170459023,93917,2492,23710965.0,58413.0,62.2,35.7,24.8,1619740800.0,530125
2021-04-30,40.7,41.2,40.7,41.2,41.196233894945486,1009,6,41567.0,1009.0,100.0,0.5,0.5,1619740800.0,526721
2021-04-30,3.2,3.36,3.04,3.04,3.0481985000108067,46267,27,141031.0,46267.0,100.0,0.32,-0.16,1619740800.0,532972
2021-04-29,78.15,79.7,78.15,78.5,78.9441816461684,1057,60,83444.0,754.0,71.33,1.55,0.35,1619654400.0,500780
2021-04-28,4.34,4.55,4.34,4.55,4.4,35,2,154.0,35.0,100.0,0.21,0.21,1619568000.0,530065
2021-04-28,14.4,14.4,14.4,14.4,14.4,30,1,432.0,30.0,100.0,0.0,0.0,1619568000.0,500388
2021-04-29,741.0,749.95,704.95,715.05,729.2210191715506,10067,1203,7341068.0,4009.0,39.82,45.0,-25.95,1619654400.0,503100
2021-04-30,44.7,45.0,44.0,44.15,44.403125,960,34,42627.0,859.0,89.48,1.0,-0.55,1619740800.0,513729
2021-04-29,83.0,83.0,78.75,79.6,79.97435428171299,125674,1080,10050697.0,62926.0,50.07,4.25,-3.4,1619654400.0,500268
2021-04-30,51.9,51.9,49.05,51.05,50.79100059206631,1689,23,85786.0,1214.0,71.88,2.85,-0.85,1619740800.0,514087
2021-04-29,657.55,658.0,644.45,649.9,649.5060914719393,5007,456,3252077.0,3454.0,68.98,13.55,-7.65,1619654400.0,500672
2021-04-30,51.4,52.25,50.4,50.55,51.36517960533384,83767,732,4302707.0,33819.0,40.37,1.85,-0.85,1619740800.0,532890
2021-04-30,106.45,110.65,105.8,108.4,109.0189493521406,490307,4238,53452754.0,185516.0,37.84,4.85,1.95,1619740800.0,532810
2021-04-29,156.65,157.2,153.0,154.3,155.10223642172525,2504,224,388376.0,1504.0,60.06,4.2,-2.35,1619654400.0,500187
2021-04-30,24.75,24.75,23.0,23.85,23.685185185185183,4428,45,104878.0,3258.0,73.58,1.75,-0.9,1619740800.0,530697
2021-04-29,117.35,118.05,117.35,118.05,117.7,20,2,2354.0,10.0,50.0,0.7,0.7,1619654400.0,501391
2021-04-30,2096.0,2139.45,2090.0,2105.55,2115.4434504344576,42812,2546,90566365.0,8539.0,19.95,49.45,9.55,1619740800.0,532819
2021-04-13,4.15,4.15,4.15,4.15,4.142857142857143,35,1,145.0,35.0,100.0,0.0,0.0,1618272000.0,530249
2021-04-30,2.19,2.29,2.19,2.22,2.244201607856352,103865,94,233094.0,89910.0,86.56,0.1,0.03,1619740800.0,531518
2021-04-29,77.2,79.85,75.05,78.0,77.81911701671667,4666,81,363104.0,1871.0,40.1,4.8,0.8,1619654400.0,500429
2021-04-30,44.1,44.5,43.95,44.0,44.037250129084605,13557,31,597013.0,12157.0,89.67,0.55,-0.1,1619740800.0,531215
2021-04-30,20.11,20.11,19.11,19.11,19.26960418222554,1339,20,25802.0,1061.0,79.24,1.0,-1.0,1619740800.0,524768
2021-04-30,3409.8,3482.3,3305.0,3353.25,3416.8667512690354,788,235,2692491.0,213.0,27.03,177.3,-56.55,1619740800.0,532835
2021-04-30,21.3,22.0,21.3,22.0,21.300890795117123,3031,7,64563.0,3026.0,99.84,0.7,0.7,1619740800.0,526137
2021-04-29,246.0,256.45,242.55,254.95,249.6779980640441,1574416,11435,393097035.0,490985.0,31.19,13.9,8.95,1619654400.0,500295
2021-04-30,19.5,19.5,19.5,19.5,19.0,1,1,19.0,1.0,100.0,0.0,0.0,1619740800.0,526373
2021-04-29,1069.0,1069.0,1049.7,1054.4,1057.6779352443507,56026,1726,59257464.0,8804.0,15.71,19.3,-14.6,1619654400.0,500257
2021-04-30,17.7,17.7,17.0,17.15,17.193470048569885,3706,16,63719.0,2000.0,53.97,0.7,-0.55,1619740800.0,530621
2021-04-29,1199.0,1210.4,1163.8,1170.75,1189.8300220750552,1359,325,1616979.0,394.0,28.99,46.6,-28.25,1619654400.0,502986
2021-04-30,1720.65,1735.05,1694.0,1717.5,1709.261835184103,1711,316,2924547.0,1039.0,60.72,41.05,-3.15,1619740800.0,532859
2021-04-29,8.26,8.26,8.26,8.26,8.2,10,1,82.0,10.0,100.0,0.0,0.0,1619654400.0,502445
2021-02-16,4.39,4.39,4.39,4.39,4.375,40,1,175.0,40.0,100.0,0.0,0.0,1613433600.0,531397
2021-04-30,33.85,34.45,33.35,33.95,33.93467319568903,264256,941,8967441.0,130980.0,49.57,1.1,0.1,1619740800.0,532800
2021-04-30,70.7,70.7,65.1,65.7,66.91262653169952,1877,30,125595.0,1877.0,100.0,5.6,-5.0,1619740800.0,532748
2021-04-28,2.76,2.76,2.76,2.76,2.76,50,1,138.0,50.0,100.0,0.0,0.0,1619568000.0,531334
2021-04-22,6.11,6.11,6.11,6.11,6.088888888888889,45,1,274.0,45.0,100.0,0.0,0.0,1619049600.0,530171
2021-04-30,10.3,11.03,10.1,11.03,11.002796246815384,16093,61,177068.0,16093.0,100.0,0.93,0.73,1619740800.0,530045
2021-04-30,39.0,39.0,36.0,37.05,37.06582871751172,18776,44,695948.0,15927.0,84.83,3.0,-1.95,1619740800.0,531289
2021-04-30,607.4,612.4,592.25,595.45,601.0763490241102,3484,479,2094150.0,2247.0,64.49,20.15,-11.95,1619740800.0,532768
2021-04-30,7.93,8.31,7.93,8.31,8.12,200,2,1624.0,200.0,100.0,0.38,0.38,1619740800.0,526604
2021-04-29,46.5,48.95,46.5,48.95,46.66666666666666,12,3,560.0,12.0,100.0,2.45,2.45,1619654400.0,503229
2021-04-30,1.97,1.99,1.87,1.9,1.9111711253080448,876089,470,1674356.0,565275.0,64.52,0.12,-0.07,1619740800.0,530961
2021-04-29,6372.0,6445.0,6320.35,6375.05,6379.5519527658125,20663,3014,131820682.0,4945.0,23.93,124.65,3.05,1619654400.0,532538
2021-04-30,69.0,71.0,69.0,69.95,70.07187756217546,3659,91,256393.0,2953.0,80.71,2.0,0.95,1619740800.0,526367
2021-04-30,6.82,7.27,6.66,7.23,7.081654894046418,24775,142,175448.0,21428.0,86.49,0.61,0.41,1619740800.0,526614
2021-04-30,99.8,99.8,99.8,99.8,99.8,220,6,21956.0,220.0,100.0,0.0,0.0,1619740800.0,524632
2021-04-30,10.5,11.0,9.98,10.54,10.720991445492432,4559,67,48877.0,4178.0,91.64,1.02,0.04,1619740800.0,531216
2021-04-29,315.0,319.5,302.75,308.45,309.3944613067928,42501,1729,13149574.0,18884.0,44.43,16.75,-6.55,1619654400.0,500003
2021-03-22,11.02,11.02,11.02,11.02,11.0,10,1,110.0,10.0,100.0,0.0,0.0,1616371200.0,530291
2021-04-23,10.44,10.44,10.44,10.44,10.4375,96,1,1002.0,96.0,100.0,0.0,0.0,1619136000.0,530925
2021-04-30,11.2,13.25,11.05,11.69,12.122062537121757,2335221,2086,28307695.0,1399893.0,59.95,2.2,0.49,1619740800.0,514165
2021-03-22,13.37,13.37,13.37,13.37,13.37,500,1,6685.0,500.0,100.0,0.0,0.0,1616371200.0,531279
2021-04-28,7.59,7.59,7.59,7.59,7.59,200,2,1518.0,200.0,100.0,0.0,0.0,1619568000.0,531205
2021-04-27,14.05,14.05,14.05,14.05,14.05,200,1,2810.0,200.0,100.0,0.0,0.0,1619481600.0,530675
2021-04-30,95.9,109.3,95.05,100.1,101.41919118712856,6899,200,699691.0,3130.0,45.37,14.25,4.2,1619740800.0,532952
2021-02-15,2.0,2.0,2.0,2.0,2.0,2,1,4.0,2.0,100.0,0.0,0.0,1613347200.0,530037
2021-04-30,220.25,220.25,210.2,211.25,216.2826298385528,5141,258,1111909.0,3628.0,70.57,10.05,-9.0,1619740800.0,532924
2021-04-22,8.36,8.36,8.36,8.36,8.333333333333332,15,1,125.0,15.0,100.0,0.0,0.0,1619049600.0,526901
2021-04-30,38.5,39.25,35.0,37.0,37.74522003034901,6590,59,248741.0,5110.0,77.54,4.25,-1.5,1619740800.0,530815
2021-04-30,4.71,4.99,4.7,4.73,4.809328146971273,164277,261,790062.0,164277.0,100.0,0.29,0.02,1619740800.0,532873
2021-04-30,131.0,136.4,127.15,133.3,134.95971128608923,7620,386,1028393.0,2802.0,36.77,9.25,2.3,1619740800.0,530135
2021-03-30,5.36,5.36,5.36,5.36,5.36,1000,2,5360.0,1000.0,100.0,0.0,0.0,1617062400.0,526983
2021-04-30,28.5,29.0,26.95,27.15,27.627329458027013,23396,84,646369.0,22974.0,98.2,2.05,-1.35,1619740800.0,526409
2021-04-30,4975.0,5040.0,4868.4,4920.8,4966.557661770544,10076,1482,50043035.0,2568.0,25.49,171.6,-54.2,1619740800.0,532777
2021-04-30,4.36,4.41,4.34,4.4,4.392461769396753,42636,89,187277.0,42636.0,100.0,0.07,0.04,1619740800.0,530663
2021-04-30,1770.0,1785.5,1756.55,1764.75,1769.8926617814016,9689,1057,17148490.0,4662.0,48.12,28.95,-5.25,1619740800.0,526299
2021-04-30,10.74,10.74,10.0,10.0,10.424958464094516,5417,27,56472.0,4617.0,85.23,0.74,-0.74,1619740800.0,526546
2021-04-29,2140.0,2140.0,2140.0,2140.0,2140.0,1,1,2140.0,1.0,100.0,0.0,0.0,1619654400.0,502901
2021-04-29,36.25,36.25,35.1,35.4,35.520550585907834,513562,1391,18242005.0,151905.0,29.58,1.15,-0.85,1619654400.0,500116
2021-04-29,418.0,421.5,409.85,411.4,413.3995023159554,202940,3783,83895295.0,75079.0,37.0,11.65,-6.6,1619654400.0,500253
2021-04-29,10.31,10.35,10.04,10.1,10.160304196789031,53255,202,541087.0,43453.0,81.59,0.31,-0.21,1619654400.0,533287
2021-04-30,57.0,57.55,56.0,56.65,56.756547359231774,9164,222,520117.0,5636.0,61.5,1.55,-0.35,1619740800.0,526650
2021-04-30,3800.0,3964.25,3800.0,3831.25,3870.38889221856,50055,4928,193732316.0,5699.0,11.39,164.25,31.25,1619740800.0,532977
2021-04-30,12.37,12.37,12.37,12.37,12.342857142857142,35,2,432.0,35.0,100.0,0.0,0.0,1619740800.0,526921
2021-04-30,200.0,214.55,198.15,203.35,201.85641025641024,585,16,118086.0,435.0,74.36,16.4,3.35,1619740800.0,531201
2021-04-30,90.25,94.4,87.0,91.95,91.89343927090027,17117,155,1572940.0,14469.0,84.53,7.4,1.7,1619740800.0,530589
2021-04-30,475.0,482.0,451.0,463.5,474.7764652430713,2201,289,1044983.0,1184.0,53.79,31.0,-11.5,1619740800.0,531147
2021-04-30,47.1,47.5,46.3,46.4,47.18894952251024,1466,148,69179.0,1313.0,89.56,1.2,-0.7,1619740800.0,514142
2021-04-29,1041.0,1046.0,1033.0,1041.25,1039.809552599758,3308,454,3439690.0,1706.0,51.57,13.0,0.25,1619654400.0,501301
2021-04-08,7.12,7.12,6.91,7.12,7.11490909090909,4125,20,29349.0,4125.0,100.0,0.21,0.0,1617840000.0,530787
2021-04-30,175.0,184.1,172.25,177.7,179.6905282541144,17378,769,3122662.0,10074.0,57.97,11.85,2.7,1619740800.0,524820
2021-04-30,4.93,4.93,4.93,4.93,4.925925925925926,27,13,133.0,27.0,100.0,0.0,0.0,1619740800.0,530469
2021-04-30,24.4,24.4,22.5,22.6,22.5953237410072,556,5,12563.0,556.0,100.0,1.9,-1.8,1619740800.0,530427
2021-04-30,159.0,171.8,152.5,154.0,161.2891346082847,108344,3371,17474710.0,45134.0,41.66,19.3,-5.0,1619740800.0,527001
2021-04-30,536.2,543.5,532.75,534.85,536.5879383634432,3764,358,2019717.0,2052.0,54.52,10.75,-1.35,1619740800.0,531209
2021-04-29,1.62,1.78,1.62,1.78,1.6237373737373737,396,2,643.0,396.0,100.0,0.16,0.16,1619654400.0,530571
2021-04-30,24.0,24.0,20.5,23.5,22.90100824931256,2182,14,49970.0,1782.0,81.67,3.5,-0.5,1619740800.0,531437
2021-04-29,1382.0,1389.9,1354.0,1358.5,1368.6276990214585,74703,3574,102240595.0,22304.0,29.86,35.9,-23.5,1619654400.0,500510
2021-04-30,10.96,10.96,10.75,10.75,10.7733727324961,24366,162,262504.0,24366.0,100.0,0.21,-0.21,1619740800.0,524675
2021-04-30,431.0,458.9,428.25,444.0,447.6711628412922,18386,961,8230882.0,8625.0,46.91,30.65,13.0,1619740800.0,532967
2021-04-30,30.75,30.75,28.55,29.9,28.703125,64,6,1837.0,57.0,89.06,2.2,-0.85,1619740800.0,531278
2021-04-30,8.65,8.65,8.65,8.65,8.620689655172413,29,3,250.0,29.0,100.0,0.0,0.0,1619740800.0,531153
2021-04-29,118.7,119.35,114.75,115.15,116.44208084699596,902767,4467,105120068.0,185599.0,20.56,4.6,-3.55,1619654400.0,500477
2021-04-30,49.35,49.35,40.15,43.7,45.23123613867165,8567,52,387496.0,6876.0,80.26,9.2,-5.65,1619740800.0,532879
2021-04-30,20.9,20.9,18.65,19.05,18.96778152807609,3259,112,61816.0,2242.0,68.79,2.25,-1.85,1619740800.0,526381
2021-04-30,278.8,278.8,264.2,265.25,270.4047146073368,7551,194,2041826.0,5654.0,74.88,14.6,-13.55,1619740800.0,530845
2021-04-29,7.3,7.63,7.16,7.39,7.319791924696557,20185,105,147750.0,20185.0,100.0,0.47,0.09,1619654400.0,503031
2021-04-30,103.35,103.35,101.0,102.0,101.27401960784312,2040,111,206599.0,2015.0,98.77,2.35,-1.35,1619740800.0,532764
2021-04-30,33.4,33.4,33.4,33.4,33.4,300,3,10020.0,300.0,100.0,0.0,0.0,1619740800.0,530475
2021-04-30,35.85,39.5,35.85,36.55,36.956610169491526,1475,26,54511.0,1475.0,100.0,3.65,0.7,1619740800.0,531412
2021-04-29,1390.0,1401.45,1355.0,1367.15,1380.0213005747771,8873,1262,12244929.0,5055.0,56.97,46.45,-22.85,1619654400.0,500878
2021-04-29,70.0,75.85,69.0,71.3,71.34444444444445,450,19,32105.0,449.0,99.78,6.85,1.3,1619654400.0,500418
2021-04-29,72.0,72.0,67.95,70.25,70.71532532225318,169432,987,11981439.0,69526.0,41.03,4.05,-1.75,1619654400.0,500093
2021-04-29,26.15,26.4,24.1,24.95,25.055504692149235,17476,258,437870.0,15251.0,87.27,2.3,-1.2,1619654400.0,500314
2021-04-29,5.5,5.5,4.99,5.06,5.074698795180723,20335,169,103194.0,12967.0,63.77,0.51,-0.44,1619654400.0,500083
2021-04-30,1.5,1.54,1.4,1.54,1.4181587704008871,6311,14,8950.0,6311.0,100.0,0.14,0.04,1619740800.0,532975
2021-04-30,303.5,311.65,303.5,304.55,306.7699634161726,15854,679,4863531.0,8396.0,52.96,8.15,1.05,1619740800.0,531599
2021-04-30,131.65,140.85,131.65,139.9,138.01554404145077,1737,30,239733.0,1144.0,65.86,9.2,8.25,1619740800.0,524654
2021-04-30,4.75,4.75,4.75,4.75,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1619740800.0,526905
2021-04-29,61.75,65.0,60.2,62.95,63.40673255095738,6476,63,410622.0,5290.0,81.69,4.8,1.2,1619654400.0,500213
2021-04-30,6.61,6.61,6.59,6.59,6.59114927344782,1514,9,9979.0,1014.0,66.97,0.02,-0.02,1619740800.0,531257
2021-04-12,14.95,14.95,14.95,14.95,14.75,4,1,59.0,4.0,100.0,0.0,0.0,1618185600.0,502589
2021-04-29,2251.85,2263.35,2220.05,2229.75,2242.313813813814,666,202,1493381.0,353.0,53.0,43.3,-22.1,1619654400.0,500710
2021-04-29,568.7,572.0,558.5,568.55,565.7812086457874,6801,464,3847878.0,3713.0,54.59,13.5,-0.15,1619654400.0,500165
2021-04-30,7.15,7.15,7.15,7.15,7.0,6,1,42.0,6.0,100.0,0.0,0.0,1619740800.0,526554
2021-04-30,1.93,1.94,1.76,1.76,1.8879066478076376,2828,17,5339.0,2676.0,94.63,0.18,-0.17,1619740800.0,531196
2021-04-30,75.1,77.85,75.1,75.45,76.20295587544317,117055,1109,8919937.0,84057.0,71.81,2.75,0.35,1619740800.0,532856
2021-04-30,225.1,225.45,217.0,219.65,221.96514221974343,3586,285,795967.0,1656.0,46.18,8.45,-5.45,1619740800.0,526947
2021-04-29,774.4,774.4,737.1,741.9,747.9130669546436,9260,256,6925675.0,8436.0,91.1,37.3,-32.5,1619654400.0,500655
2021-04-29,3500.0,3662.0,3470.0,3500.25,3575.911830465636,10287,2479,36785405.0,2112.0,20.53,192.0,0.25,1619654400.0,500490
2021-04-30,33.35,33.35,33.35,33.35,33.35,400,3,13340.0,400.0,100.0,0.0,0.0,1619740800.0,530741
2021-04-30,252.2,256.3,249.95,250.65,252.7023950675836,8434,359,2131292.0,6311.0,74.83,6.35,-1.55,1619740800.0,532929
2021-04-30,184.0,189.0,182.75,184.9,187.07266136023327,25378,483,4747530.0,10806.0,42.58,6.25,0.9,1619740800.0,530813
2021-04-29,66.8,66.8,63.55,63.95,64.38854173017131,196836,1915,12673983.0,74008.0,37.6,3.25,-2.85,1619654400.0,500285
2021-04-29,22.5,22.5,22.5,22.5,22.5,500,1,11250.0,500.0,100.0,0.0,0.0,1619654400.0,531254
2021-04-29,6.47,6.47,6.47,6.47,6.468613138686131,685,4,4431.0,685.0,100.0,0.0,0.0,1619654400.0,500313
